,OrganizationIdentifier,ActivityMediaSubdivisionName,ActivityStartDate,ActivityDepthHeightMeasure/MeasureValue,ActivityConductingOrganizationText,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,CharacteristicName
11720,USGS-WI,Surface Water,2020-03-09,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
11721,USGS-VA,Surface Water,2020-03-25,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Stream flow, instantaneous"
11722,USGS-VA,Surface Water,2020-03-25,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Height, gage"
11723,USGS-VA,Surface Water,2020-03-25,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Height, gage"
11724,USGS-VA,Surface Water,2020-03-25,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Stream flow, instantaneous"
11725,USGS-VA,Surface Water,2020-01-14,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Falling stage,Storm,,,"Stream flow, instantaneous"
11726,USGS-VA,Surface Water,2020-01-14,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Falling stage,Storm,,,"Height, gage"
11727,USGS-VA,Surface Water,2020-01-14,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Falling stage,Storm,,,"Height, gage"
11728,USGS-VA,Surface Water,2020-01-14,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Falling stage,Storm,,,"Stream flow, instantaneous"
11729,USGS-WI,Surface Water,2020-05-17,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Chloride
11730,USGS-WI,Surface Water,2020-05-17,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
11731,USGS-WI,Surface Water,2020-06-10,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Chloride
11732,USGS-WI,Surface Water,2020-06-10,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
11733,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Dreissena polymorpha
11734,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,"Temperature, water"
11735,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,"Temperature, air, deg C"
11736,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Barometric pressure
11737,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Wind velocity
11738,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,"Wind direction (direction from, expressed 0-360 deg)"
11739,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,"Elevation, water surface, MSL"
11740,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Specific conductance
11741,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,"Acidity, (H+)"
11742,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Oxygen
11743,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Oxygen
11744,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,pH
11745,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Dreissena polymorpha
11746,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Dreissena polymorpha
11747,USGS-TX,Surface Water,2020-09-15,1.0,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Dreissena polymorpha
11748,USGS-MI,Effluent,2020-05-27,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,Specific conductance
11749,USGS-MI,Effluent,2020-05-27,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,"Hardness, Ca, Mg"
11750,USGS-MI,Effluent,2020-05-27,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,Calcium
11751,USGS-MI,Effluent,2020-05-27,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,Magnesium
11752,USGS-MI,Effluent,2020-05-27,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,Sodium
11753,USGS-MI,Effluent,2020-05-27,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)]
11754,USGS-MI,Effluent,2020-05-27,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,Chloride
11755,USGS-MI,Effluent,2020-05-27,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,Bromide
11756,USGS-MI,Effluent,2020-05-27,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Not applicable,,,Specific conductance
11757,USGS-VA,Surface Water,2020-08-03,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Falling stage,Storm,,,"Stream flow, instantaneous"
11758,USGS-VA,Surface Water,2020-08-03,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Falling stage,Storm,,,"Height, gage"
11759,USGS-VA,Surface Water,2020-08-03,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Falling stage,Storm,,,"Height, gage"
11760,USGS-VA,Surface Water,2020-08-03,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Falling stage,Storm,,,"Stream flow, instantaneous"
11761,USGS-IN,Surface Water,2020-05-05,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Chloride
11762,USGS-IN,Surface Water,2020-05-05,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
11763,USGS-MA,Surface Water,2020-04-13,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11764,USGS-MA,Surface Water,2020-04-13,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11765,USGS-MA,Surface Water,2020-04-13,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11766,USGS-MA,Surface Water,2020-04-03,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11767,USGS-MA,Surface Water,2020-04-03,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11768,USGS-MA,Surface Water,2020-06-24,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11769,USGS-MA,Surface Water,2020-06-24,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11770,USGS-MA,Surface Water,2020-06-24,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11771,USGS-MA,Surface Water,2020-10-17,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11772,USGS-MA,Surface Water,2020-10-17,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11773,USGS-MA,Surface Water,2020-10-17,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11774,USGS-WI,Surface Water,2020-06-09,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,pH
11775,USGS-WI,Surface Water,2020-06-09,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
11776,USGS-WI,Surface Water,2020-06-09,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Chloride
11777,USGS-WI,Surface Water,2020-06-09,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
11778,USGS-VA,Surface Water,2020-11-12,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Stream flow, instantaneous"
11779,USGS-VA,Surface Water,2020-11-12,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Height, gage"
11780,USGS-VA,Surface Water,2020-11-12,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Height, gage"
11781,USGS-VA,Surface Water,2020-11-12,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Rising stage,Storm,,,"Stream flow, instantaneous"
11782,USGS-MA,Surface Water,2020-07-05,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11783,USGS-MA,Surface Water,2020-07-05,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11784,USGS-MA,Surface Water,2020-07-05,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11785,USGS-WI,Surface Water,2020-09-11,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
11786,USGS-WI,Surface Water,2020-09-11,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
11787,USGS-VA,Surface Water,2020-10-13,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Temperature, water"
11788,USGS-VA,Surface Water,2020-10-13,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Temperature, air, deg C"
11789,USGS-VA,Surface Water,2020-10-13,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
11790,USGS-VA,Surface Water,2020-10-13,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Height, gage"
11791,USGS-VA,Surface Water,2020-10-13,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Specific conductance
11792,USGS-VA,Surface Water,2020-10-13,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Height, gage"
11793,USGS-VA,Surface Water,2020-10-13,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
11794,USGS-VA,Surface Water,2020-10-13,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Turbidity
11795,USGS-VA,Surface Water,2020-10-13,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Depth of water column
11796,USGS-MA,Surface Water,2020-06-06,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11797,USGS-MA,Surface Water,2020-06-06,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11798,USGS-MA,Surface Water,2020-06-06,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11799,USGS-WI,Surface Water,2020-10-22,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
11800,USGS-WI,Surface Water,2020-10-22,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
11801,USGS-MI,Surface Water,2020-05-28,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Storm,,,Chloride
11802,USGS-MI,Surface Water,2020-05-28,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Storm,,,Suspended Sediment Concentration (SSC)
11803,USGS-SD,Surface Water,2020-08-06,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Routine sample,,,Specific conductance
11804,USGS-SD,Surface Water,2020-08-06,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Routine sample,,,Total suspended solids
11805,USGS-SD,Surface Water,2020-08-06,,U.S. Geological Survey-Water Resources Discipline,Not applicable,Routine sample,,,Turbidity
11806,USGS-VA,Surface Water,2020-03-25,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Peak stage,Storm,,,"Stream flow, instantaneous"
11807,USGS-VA,Surface Water,2020-03-25,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Peak stage,Storm,,,"Height, gage"
11808,USGS-VA,Surface Water,2020-03-25,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Peak stage,Storm,,,"Height, gage"
11809,USGS-VA,Surface Water,2020-03-25,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA",Peak stage,Storm,,,"Stream flow, instantaneous"
11810,USGS-VA,Surface Water,2020-07-30,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Height, gage"
11811,USGS-VA,Surface Water,2020-07-30,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Temperature, water"
11812,USGS-VA,Surface Water,2020-07-30,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Temperature, air, deg C"
11813,USGS-VA,Surface Water,2020-07-30,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
11814,USGS-VA,Surface Water,2020-07-30,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Specific conductance
11815,USGS-VA,Surface Water,2020-07-30,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Height, gage"
11816,USGS-VA,Surface Water,2020-07-30,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
11817,USGS-VA,Surface Water,2020-07-30,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Turbidity
11818,USGS-VA,Surface Water,2020-07-30,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Depth of water column
11819,USGS-VA,Surface Water,2020-03-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Temperature, water"
11820,USGS-VA,Surface Water,2020-03-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Temperature, air, deg C"
11821,USGS-VA,Surface Water,2020-03-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
11822,USGS-VA,Surface Water,2020-03-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Height, gage"
11823,USGS-VA,Surface Water,2020-03-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Specific conductance
11824,USGS-VA,Surface Water,2020-03-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Height, gage"
11825,USGS-VA,Surface Water,2020-03-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
11826,USGS-VA,Surface Water,2020-03-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Turbidity
11827,USGS-VA,Surface Water,2020-03-10,,"Hampton Roads Sanitation Dist, Cent Envir Lab, Virg Bch, VA","Stable, normal stage",Routine sample,,,Depth of water column
11828,USGS-WI,Surface Water,2020-05-15,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
11829,USGS-WI,Surface Water,2020-05-15,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
11830,USGS-MA,Surface Water,2020-07-22,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11831,USGS-MA,Surface Water,2020-07-22,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11832,USGS-MA,Surface Water,2020-07-22,,U.S. Geological Survey-Water Resources Discipline,Not determined,Storm,,,Suspended Sediment Concentration (SSC)
11833,USGS-WI,Surface Water,2020-03-20,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Chloride
11834,USGS-WI,Surface Water,2020-03-20,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
11835,USGS-WI,Surface Water,2020-07-15,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Total suspended solids
11836,USGS-WI,Surface Water,2020-07-15,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Suspended Sediment Concentration (SSC)
11837,USGS-NY,Surface Water,2020-08-15,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
11838,USGS-NY,Surface Water,2020-08-15,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Specific conductance
11839,USGS-NY,Surface Water,2020-08-15,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,Chloride
11840,USGS-NY,Surface Water,2020-08-15,,U.S. Geological Survey-Water Resources Discipline,"Stable, normal stage",Routine sample,,,"Stream flow, instantaneous"
